Roof_Displacement_m,Base_Shear_N,Pseudo_Time
0.308000,10738028.000000,10738000.000000
0.308700,10767514.000000,10767500.000000
0.309400,10796872.000000,10796900.000000
0.310100,10826010.000000,10826000.000000
0.310800,10854256.000000,10854200.000000
0.311500,10882058.000000,10882000.000000
0.312200,10909752.000000,10909700.000000
0.312900,10937416.000000,10937400.000000
0.313600,10965024.000000,10965000.000000
0.314300,10992432.000000,10992400.000000
0.315000,11019266.000000,11019300.000000
0.315700,11044612.000000,11044600.000000
0.316400,11068872.000000,11068900.000000
0.317100,11092376.000000,11092400.000000
0.317800,11100426.000000,11100400.000000
0.318500,11072106.000000,11072200.000000
0.319200,10802824.000000,10802900.000000
0.319900,10775834.000000,10775800.000000
0.320600,10804312.000000,10804300.000000
0.321300,10831958.000000,10832000.000000
0.322000,10857996.000000,10858000.000000
0.322700,10882958.000000,10883000.000000
0.323400,10907216.000000,10907300.000000
0.324100,10930240.000000,10930200.000000
0.324800,10952736.000000,10952700.000000
0.325500,10974996.000000,10975000.000000
0.326200,10996790.000000,10996800.000000
0.326900,11018384.000000,11018400.000000
0.327600,11039780.000000,11039800.000000
0.328300,11060994.000000,11061000.000000
0.329000,11081712.000000,11081700.000000
0.329700,11102018.000000,11102000.000000
0.330400,11122078.000000,11122100.000000
0.331100,11128848.000000,11128800.000000
0.331800,11146396.000000,11146400.000000
0.332500,11163826.000000,11163800.000000
0.333200,11183114.000000,11183100.000000
0.333900,11202380.000000,11202400.000000
0.334600,11221578.000000,11221600.000000
0.335300,11148426.000000,11148400.000000
0.336000,10702676.000000,10702700.000000
0.336700,10666498.000000,10666500.000000
0.337400,10685326.000000,10685300.000000
0.338100,10716048.000000,10716000.000000
0.338800,10745696.000000,10745700.000000
0.339500,10773910.000000,10773900.000000
0.340200,10801196.000000,10801200.000000
0.340900,10828180.000000,10828200.000000
0.341600,10852470.000000,10852500.000000
0.342300,10875298.000000,10875300.000000
0.343000,10897730.000000,10897700.000000
0.343700,10919896.000000,10919900.000000
0.344400,10941958.000000,10941900.000000
0.345100,10963560.000000,10963500.000000
0.345800,10984454.000000,10984400.000000
0.346500,11004594.000000,11004600.000000
0.347200,11024352.000000,11024300.000000
0.347900,11043960.000000,11043900.000000
0.348600,11063484.000000,11063500.000000
0.349300,11082868.000000,11082900.000000
0.350000,11102170.000000,11102200.000000
0.350700,11121326.000000,11121300.000000
0.351400,11140470.000000,11140500.000000
0.352100,11159570.000000,11159600.000000
0.352800,11178620.000000,11178600.000000
0.353500,11197636.000000,11197600.000000
0.354200,11216632.000000,11216600.000000
0.354900,11235620.000000,11235600.000000
0.355600,11254594.000000,11254600.000000
0.356300,11273552.000000,11273500.000000
0.357000,11292500.000000,11292500.000000
0.357700,11299704.000000,11299700.000000
0.358400,11304646.000000,11304700.000000
0.359100,11281898.000000,11281900.000000
0.359800,11250214.000000,11250200.000000
0.360500,11220218.000000,11220200.000000
0.361200,11162724.000000,11162700.000000
0.361900,11080560.000000,11080600.000000
0.362600,10587150.000000,10587100.000000
0.363300,10612894.000000,10612900.000000
0.364000,10644524.000000,10644500.000000
0.364700,10675708.000000,10675700.000000
0.365400,10706670.000000,10706600.000000
0.366100,10735356.000000,10735300.000000
0.366800,10763552.000000,10763500.000000
0.367500,10791438.000000,10791400.000000
0.368200,10818996.000000,10819000.000000
0.368900,10836200.000000,10836200.000000
0.369600,10841868.000000,10841900.000000
0.370300,10866088.000000,10866000.000000
0.371000,10882996.000000,10883000.000000
0.371700,10907290.000000,10907300.000000
0.372400,10931440.000000,10931400.000000
0.373100,10955070.000000,10955100.000000
0.373800,10978116.000000,10978100.000000
0.374500,11000808.000000,11000800.000000
0.375200,11023284.000000,11023300.000000
0.375900,11045498.000000,11045500.000000
0.376600,11067170.000000,11067200.000000
0.377300,11088162.000000,11088100.000000
0.378000,11108784.000000,11108800.000000
0.378700,11129116.000000,11129300.000000
0.379400,11149672.000000,11149500.000000
0.380100,11169578.000000,11169500.000000
0.380800,11189110.000000,11189100.000000
0.381500,11198752.000000,11198800.000000
0.382200,11215638.000000,11215600.000000
0.382900,11192198.000000,11192200.000000
0.383600,11171718.000000,11171700.000000
0.384300,11167812.000000,11167800.000000
0.385000,11164966.000000,11165000.000000
0.385700,11157258.000000,11157300.000000
0.386400,11145280.000000,11145300.000000
0.387100,11148776.000000,11148800.000000
0.387800,11160502.000000,11160500.000000
0.388500,11181392.000000,11181400.000000
0.389200,11201950.000000,11201900.000000
0.389900,11222334.000000,11222300.000000
0.390600,11242542.000000,11242500.000000
0.391300,11262628.000000,11262600.000000
0.392000,11282550.000000,11282500.000000
0.392700,11302450.000000,11302400.000000
0.393400,11322302.000000,11322300.000000
0.394100,11342054.000000,11342000.000000
0.394800,11361716.000000,11361700.000000
0.395500,11381312.000000,11381300.000000
0.396200,11400840.000000,11400800.000000
0.396900,11420300.000000,11420300.000000
0.397600,11439770.000000,11439800.000000
0.398300,11459236.000000,11459200.000000
0.399000,11478672.000000,11478700.000000
0.399700,11498090.000000,11498100.000000
0.400400,11517458.000000,11517400.000000
0.401100,11536770.000000,11536800.000000
0.401800,11556072.000000,11556100.000000
0.402500,11575368.000000,11575400.000000
0.403200,11594608.000000,11594600.000000
0.403900,11613878.000000,11613900.000000
0.404600,11633082.000000,11633100.000000
0.405300,11652274.000000,11652300.000000
0.406000,11671458.000000,11671400.000000
0.406700,11690628.000000,11690600.000000
0.407400,11709734.000000,11709800.000000
0.408100,11728908.000000,11728900.000000
0.408800,11747908.000000,11747800.000000
0.409500,11766764.000000,11766700.000000
0.410200,11785618.000000,11785600.000000
0.410900,11804470.000000,11804500.000000
0.411600,11823272.000000,11823300.000000
0.412300,11842054.000000,11842000.000000
0.413000,11860810.000000,11860800.000000
0.413700,11879602.000000,11879500.000000
0.414400,11898246.000000,11898100.000000
0.415100,11916718.000000,11916700.000000
0.415800,11935302.000000,11935300.000000
0.416500,11953858.000000,11953800.000000
0.417200,11972358.000000,11972300.000000
0.417900,11990614.000000,11990700.000000
0.418600,12008960.000000,12008900.000000
0.419300,12027118.000000,12027100.000000
0.420000,12045264.000000,12045200.000000
0.420700,12063248.000000,12063100.000000
0.421400,12080956.000000,12080900.000000
0.422100,12098568.000000,12098500.000000
0.422800,12116194.000000,12116100.000000
0.423500,12133692.000000,12133600.000000
0.424200,12150960.000000,12150900.000000
0.424900,12168114.000000,12168100.000000
0.425600,12185238.000000,12185200.000000
0.426300,12202406.000000,12202400.000000
0.427000,12219536.000000,12219500.000000
0.427700,12236562.000000,12236600.000000
0.428400,12253562.000000,12253600.000000
0.429100,12270552.000000,12270500.000000
0.429800,12287538.000000,12287500.000000
0.430500,12304480.000000,12304500.000000
0.431200,12321434.000000,12321400.000000
0.431900,12338318.000000,12338300.000000
0.432600,12355212.000000,12355200.000000
0.433300,12372096.000000,12372100.000000
0.434000,12388986.000000,12389000.000000
0.434700,12405866.000000,12405900.000000
0.435400,12422748.000000,12422700.000000
0.436100,12439636.000000,12439600.000000
0.436800,12456494.000000,12456500.000000
0.437500,12473352.000000,12473300.000000
0.438200,12476196.000000,12476200.000000
0.438900,12418914.000000,12418900.000000
0.439600,11934474.000000,11934500.000000
0.440300,11492918.000000,11492900.000000
0.441000,10864914.000000,10864900.000000
0.441700,10854170.000000,10854200.000000
0.442400,10883378.000000,10883700.000000
0.443100,10912958.000000,10912900.000000
0.443800,10942092.000000,10942100.000000
0.444500,10971158.000000,10971100.000000
0.445200,10999752.000000,10999700.000000
0.445900,11027758.000000,11027700.000000
0.446600,11055210.000000,11055200.000000
0.447300,11082410.000000,11082400.000000
0.448000,11109438.000000,11109500.000000
0.448700,11136250.000000,11136200.000000
0.449400,11162602.000000,11162600.000000
0.450100,11188506.000000,11188500.000000
0.450800,11213564.000000,11213600.000000
0.451500,11238240.000000,11238300.000000
0.452200,11262716.000000,11262700.000000
0.452900,11286840.000000,11286800.000000
0.453600,11310824.000000,11310800.000000
0.454300,11334686.000000,11334700.000000
0.455000,11358184.000000,11358200.000000
0.455700,11381496.000000,11381500.000000
0.456400,11404478.000000,11404500.000000
0.457100,11427308.000000,11427300.000000
0.457800,11450006.000000,11450000.000000
0.458500,11472612.000000,11472600.000000
0.459200,11495158.000000,11495100.000000
0.459900,11517664.000000,11517600.000000
0.460600,11540146.000000,11540100.000000
0.461300,11562570.000000,11562500.000000
0.462000,11584868.000000,11584800.000000
0.462700,11607044.000000,11607000.000000
0.463400,11629128.000000,11629100.000000
0.464100,11651110.000000,11651100.000000
0.464800,11662192.000000,11662200.000000
0.465500,11678518.000000,11678500.000000
0.466200,11696232.000000,11696200.000000
0.466900,11717208.000000,11717200.000000
0.467600,11715444.000000,11715400.000000
0.468300,11525266.000000,11525300.000000
0.469000,11311682.000000,11311700.000000
0.469700,10771654.000000,10771600.000000
0.470400,10786688.000000,10786700.000000
0.471100,10815324.000000,10815300.000000
0.471800,10844002.000000,10844000.000000
0.472500,10872676.000000,10872600.000000
0.473200,10901090.000000,10901100.000000
0.473900,10928770.000000,10928700.000000
0.474600,10955606.000000,10955600.000000
0.475300,10981884.000000,10981900.000000
0.476000,11008026.000000,11008000.000000
0.476700,11033832.000000,11033800.000000
0.477400,11058714.000000,11058700.000000
0.478100,11082292.000000,11082300.000000
0.478800,11105320.000000,11105300.000000
0.479500,11128148.000000,11128100.000000
0.480200,11150902.000000,11150900.000000
0.480900,11173482.000000,11173500.000000
0.481600,11195508.000000,11195500.000000
0.482300,11204270.000000,11204300.000000
0.483000,11224382.000000,11224400.000000
0.483700,11245866.000000,11245900.000000
0.484400,11267552.000000,11267500.000000
0.485100,11276940.000000,11276900.000000
0.485800,11283084.000000,11283100.000000
0.486500,11302200.000000,11302200.000000
0.487200,11323698.000000,11323700.000000
0.487900,11331984.000000,11332000.000000
0.488600,11348454.000000,11348500.000000
0.489300,11370158.000000,11370200.000000
0.490000,11392468.000000,11392500.000000
0.490700,11394934.000000,11394900.000000
0.491400,11267676.000000,11267600.000000
0.492100,11117406.000000,11117400.000000
0.492800,10773824.000000,10773800.000000
0.493500,10764314.000000,10764300.000000
0.494200,10792628.000000,10792600.000000
0.494900,10820690.000000,10820700.000000
0.495600,10847448.000000,10847400.000000
0.496300,10873248.000000,10873200.000000
0.497000,10898206.000000,10898200.000000
0.497700,10922346.000000,10922300.000000
0.498400,10945788.000000,10945800.000000
0.499100,10968990.000000,10969000.000000
0.499800,10991846.000000,10991800.000000
0.500500,11014396.000000,11014400.000000
0.501200,11036860.000000,11036800.000000
0.501900,11059128.000000,11059100.000000
0.502600,11081228.000000,11081200.000000
0.503300,11103182.000000,11103200.000000
0.504000,11124986.000000,11125000.000000
0.504700,11146724.000000,11146700.000000
0.505400,11168258.000000,11168200.000000
0.506100,11189970.000000,11190000.000000
0.506800,11199932.000000,11199900.000000
0.507500,11182012.000000,11182000.000000
0.508200,11068484.000000,11068500.000000
0.508900,10961010.000000,10961000.000000
0.509600,10815016.000000,10815000.000000
0.510300,10800262.000000,10800300.000000
0.511000,10802656.000000,10802700.000000
0.511700,10826690.000000,10826700.000000
