Roof_Displacement_m,Base_Shear_N,Pseudo_Time
0.178920,3415089.000000,3415090.000000
0.179340,3390567.000000,3390690.000000
0.179760,3388854.000000,3388920.000000
0.180180,3386889.000000,3386890.000000
0.180600,3384639.000000,3384640.000000
0.181020,3360987.000000,3361020.000000
0.181440,3359550.000000,3359530.000000
0.181860,3357819.000000,3357820.000000
0.182280,3355899.000000,3355900.000000
0.182700,3353970.000000,3353980.000000
0.183120,3352041.000000,3352050.000000
0.183540,3350103.000000,3350100.000000
0.183960,3348147.000000,3348150.000000
0.184380,3346164.000000,3346160.000000
0.184800,3343980.000000,3343980.000000
0.185220,3341709.000000,3341710.000000
0.185640,3339558.000000,3339560.000000
0.186060,3337338.000000,3337340.000000
0.186480,3335043.000000,3335040.000000
0.186900,3313683.000000,3313680.000000
0.187320,3303363.000000,3303360.000000
0.187740,3301788.000000,3301790.000000
0.188160,3300084.000000,3300080.000000
0.188580,3298329.000000,3298330.000000
0.189000,3296493.000000,3296490.000000
0.189420,3294270.000000,3294270.000000
0.189840,3291834.000000,3291830.000000
0.190260,3289308.000000,3289310.000000
0.190680,3285897.000000,3285900.000000
0.191100,3276600.000000,3276610.000000
0.191520,3274461.000000,3274460.000000
0.191940,3272226.000000,3272230.000000
0.192360,3269937.000000,3269940.000000
0.192780,3267549.000000,3267550.000000
0.193200,3265080.000000,3265080.000000
0.193620,3262560.000000,3262560.000000
0.194040,3260025.000000,3260020.000000
0.194460,3257469.000000,3257470.000000
0.194880,3254904.000000,3254900.000000
0.195300,3203316.000000,3203310.000000
0.195720,3202158.000000,3202150.000000
0.196140,3200454.000000,3200450.000000
0.196560,3198618.000000,3198620.000000
0.196980,3196677.000000,3196680.000000
0.197400,3194700.000000,3194700.000000
0.197820,3192699.000000,3192700.000000
0.198240,3190683.000000,3190690.000000
0.198660,3188670.000000,3188670.000000
0.199080,3186645.000000,3186650.000000
0.199500,3184554.000000,3184560.000000
0.199920,3162309.000000,3162420.000000
0.200340,3140979.000000,3141030.000000
0.200760,3108432.000000,3108430.000000
0.201180,3107898.000000,3107890.000000
0.201600,3107250.000000,3107250.000000
0.202020,3106326.000000,3106330.000000
0.202440,3105192.000000,3105200.000000
0.202860,3104010.000000,3104020.000000
0.203280,3102753.000000,3102750.000000
0.203700,3101463.000000,3101460.000000
0.204120,3100134.000000,3100150.000000
0.204540,3078030.000000,3078030.000000
0.204960,3076341.000000,3076340.000000
0.205380,3075369.000000,3075370.000000
0.205800,3074049.000000,3074050.000000
0.206220,3072600.000000,3072600.000000
0.206640,3070986.000000,3070990.000000
0.207060,3069165.000000,3069160.000000
0.207480,3067161.000000,3067160.000000
0.207900,3064890.000000,3064890.000000
0.208320,3062457.000000,3062460.000000
0.208740,3061680.000000,3061680.000000
0.209160,3060156.000000,3060160.000000
0.209580,3058470.000000,3058470.000000
0.210000,3056796.000000,3056800.000000
0.210420,3055104.000000,3055100.000000
0.210840,3053406.000000,3053400.000000
0.211260,3051672.000000,3051670.000000
0.211680,3012750.000000,3012750.000000
0.212100,3011457.000000,3011460.000000
0.212520,3010059.000000,3010060.000000
0.212940,3008541.000000,3008540.000000
0.213360,3007026.000000,3007040.000000
0.213780,3005508.000000,3005510.000000
0.214200,3003978.000000,3003980.000000
0.214620,3002415.000000,3002410.000000
0.215040,3000846.000000,3000850.000000
0.215460,2999190.000000,2999190.000000
0.215880,2997537.000000,2997540.000000
0.216300,2976855.000000,2976850.000000
0.216720,2975391.000000,2975390.000000
0.217140,2973840.000000,2973850.000000
0.217560,2972304.000000,2972300.000000
0.217980,2970756.000000,2970760.000000
0.218400,2969211.000000,2969210.000000
0.218820,2967672.000000,2967670.000000
0.219240,2966100.000000,2966100.000000
0.219660,2964528.000000,2964530.000000
0.220080,2962953.000000,2962950.000000
0.220500,2961384.000000,2961380.000000
0.220920,2959815.000000,2959820.000000
0.221340,2958252.000000,2958250.000000
0.221760,2956698.000000,2956700.000000
0.222180,2955144.000000,2955140.000000
0.222600,2953599.000000,2953600.000000
0.223020,2952054.000000,2952050.000000
0.223440,2950515.000000,2950520.000000
0.223860,2948985.000000,2948980.000000
0.224280,2947458.000000,2947460.000000
0.224700,2945937.000000,2945930.000000
0.225120,2944410.000000,2944410.000000
0.225540,2942889.000000,2942890.000000
0.225960,2941368.000000,2941370.000000
0.226380,2939853.000000,2939850.000000
0.226800,2938326.000000,2938330.000000
0.227220,2936811.000000,2936810.000000
0.227640,2935284.000000,2935280.000000
0.228060,2933760.000000,2933760.000000
0.228480,2932239.000000,2932240.000000
0.228900,2930721.000000,2930720.000000
0.229320,2929209.000000,2929210.000000
0.229740,2927700.000000,2927700.000000
0.230160,2926200.000000,2926200.000000
0.230580,2924700.000000,2924700.000000
0.231000,2923206.000000,2923210.000000
0.231420,2921712.000000,2921710.000000
0.231840,2920215.000000,2920210.000000
0.232260,2918724.000000,2918720.000000
0.232680,2917236.000000,2917230.000000
0.233100,2915748.000000,2915750.000000
0.233520,2914275.000000,2914270.000000
0.233940,2912796.000000,2912800.000000
0.234360,2911332.000000,2911330.000000
0.234780,2909865.000000,2909870.000000
0.235200,2908407.000000,2908410.000000
0.235620,2906955.000000,2906950.000000
0.236040,2905506.000000,2905510.000000
0.236460,2904066.000000,2904070.000000
0.236880,2902629.000000,2902630.000000
0.237300,2901195.000000,2901190.000000
0.237720,2899767.000000,2899770.000000
0.238140,2898345.000000,2898340.000000
0.238560,2896926.000000,2896930.000000
0.238980,2895510.000000,2895510.000000
0.239400,2894103.000000,2894110.000000
0.239820,2892705.000000,2892700.000000
0.240240,2891307.000000,2891310.000000
0.240660,2889915.000000,2889910.000000
0.241080,2888529.000000,2888530.000000
0.241500,2887143.000000,2887140.000000
0.241920,2885766.000000,2885770.000000
0.242340,2884392.000000,2884390.000000
0.242760,2883027.000000,2883030.000000
0.243180,2881665.000000,2881660.000000
0.243600,2880306.000000,2880310.000000
0.244020,2878953.000000,2878950.000000
0.244440,2877606.000000,2877610.000000
0.244860,2876259.000000,2876260.000000
0.245280,2874921.000000,2874920.000000
0.245700,2873589.000000,2873590.000000
0.246120,2872263.000000,2872260.000000
0.246540,2870940.000000,2870940.000000
0.246960,2869617.000000,2869620.000000
0.247380,2868306.000000,2868310.000000
0.247800,2866995.000000,2867000.000000
0.248220,2865690.000000,2865690.000000
0.248640,2864391.000000,2864390.000000
0.249060,2863098.000000,2863100.000000
0.249480,2861802.000000,2861800.000000
0.249900,2860515.000000,2860520.000000
